make: se entra en el directorio '/home/jako/aquora/core_physics'
make: No se hace nada para 'all'.
make: se sale del directorio '/home/jako/aquora/core_physics'
======================================================================
  H7 AUTO-GOVERNOR — Thermodynamic Closed-Loop Control
  Mode: DAEMON
======================================================================

🚀 Iniciando Extractor de Bits H7 para Job: which-pink-counter
============================================================
📦 [CACHE] Recuperados 768 bits de entropía local.
[OS:30095] TURBULENTO | Gap Cuántico: 0.2264 | Load: 0.235
[OS:30100] TURBULENTO | Gap Cuántico: 0.1823 | Load: 0.234
[OS:30105] TURBULENTO | Gap Cuántico: 0.1731 | Load: 0.232
[OS:30110] TURBULENTO | Gap Cuántico: 0.1767 | Load: 0.225
[OS:30115] TURBULENTO | Gap Cuántico: 0.1832 | Load: 0.229
[OS:30120] TURBULENTO | Gap Cuántico: 0.1845 | Load: 0.235
[OS:30125] TURBULENTO | Gap Cuántico: 0.2116 | Load: 0.227
[OS:30130] TURBULENTO | Gap Cuántico: 0.1767 | Load: 0.225
[OS:30135] TURBULENTO | Gap Cuántico: 0.2227 | Load: 0.227
[OS:30140] TURBULENTO | Gap Cuántico: 0.2181 | Load: 0.235
[OS:30145] TURBULENTO | Gap Cuántico: 0.1878 | Load: 0.228
[OS:30150] TURBULENTO | Gap Cuántico: 0.1929 | Load: 0.227
[OS:30155] TURBULENTO | Gap Cuántico: 0.2264 | Load: 0.224
[OS:30160] TURBULENTO | Gap Cuántico: 0.2385 | Load: 0.224
[OS:30165] TURBULENTO | Gap Cuántico: 0.1841 | Load: 0.228
[OS:30170] TURBULENTO | Gap Cuántico: 0.2171 | Load: 0.232
[OS:30175] TURBULENTO | Gap Cuántico: 0.1767 | Load: 0.221
[OS:30180] TURBULENTO | Gap Cuántico: 0.1873 | Load: 0.226
[OS:30185] TURBULENTO | Gap Cuántico: 0.2124 | Load: 0.233
[OS:30190] TURBULENTO | Gap Cuántico: 0.1767 | Load: 0.225
[OS:30195] TURBULENTO | Gap Cuántico: 0.1937 | Load: 0.234
[OS:30200] TURBULENTO | Gap Cuántico: 0.1743 | Load: 0.227
[OS:30205] TURBULENTO | Gap Cuántico: 0.2059 | Load: 0.228
[OS:30210] TURBULENTO | Gap Cuántico: 0.1920 | Load: 0.219
[OS:30215] TURBULENTO | Gap Cuántico: 0.2280 | Load: 0.236
[OS:30220] TURBULENTO | Gap Cuántico: 0.2423 | Load: 0.234
[OS:30225] TURBULENTO | Gap Cuántico: 0.2116 | Load: 0.234
[OS:30230] TURBULENTO | Gap Cuántico: 0.1806 | Load: 0.227
[OS:30235] TURBULENTO | Gap Cuántico: 0.2359 | Load: 0.222
[OS:30240] TURBULENTO | Gap Cuántico: 0.2419 | Load: 0.233
[OS:30245] TURBULENTO | Gap Cuántico: 0.2120 | Load: 0.231
[OS:30250] TURBULENTO | Gap Cuántico: 0.2120 | Load: 0.236
[OS:30255] TURBULENTO | Gap Cuántico: 0.1860 | Load: 0.238
[OS:30260] TURBULENTO | Gap Cuántico: 0.1887 | Load: 0.233
[OS:30265] TURBULENTO | Gap Cuántico: 0.1904 | Load: 0.231
[OS:30270] TURBULENTO | Gap Cuántico: 0.2068 | Load: 0.235
[OS:30275] TURBULENTO | Gap Cuántico: 0.1779 | Load: 0.223
[OS:30280] TURBULENTO | Gap Cuántico: 0.1768 | Load: 0.225
[OS:30285] TURBULENTO | Gap Cuántico: 0.2297 | Load: 0.233
[OS:30290] TURBULENTO | Gap Cuántico: 0.2316 | Load: 0.228
[OS:30295] TURBULENTO | Gap Cuántico: 0.2036 | Load: 0.226
[OS:30300] TURBULENTO | Gap Cuántico: 0.1923 | Load: 0.235
[OS:30305] TURBULENTO | Gap Cuántico: 0.2247 | Load: 0.230
[OS:30310] TURBULENTO | Gap Cuántico: 0.2107 | Load: 0.231
[OS:30315] TURBULENTO | Gap Cuántico: 0.2121 | Load: 0.226
[OS:30320] TURBULENTO | Gap Cuántico: 0.1834 | Load: 0.236
[OS:30325] TURBULENTO | Gap Cuántico: 0.1889 | Load: 0.231
[OS:30330] TURBULENTO | Gap Cuántico: 0.1998 | Load: 0.230
[OS:30335] TURBULENTO | Gap Cuántico: 0.1818 | Load: 0.225
[OS:30340] TURBULENTO | Gap Cuántico: 0.2128 | Load: 0.235
[OS:30345] TURBULENTO | Gap Cuántico: 0.1767 | Load: 0.228
[OS:30350] TURBULENTO | Gap Cuántico: 0.1819 | Load: 0.229
[OS:30355] TURBULENTO | Gap Cuántico: 0.1900 | Load: 0.238
[OS:30360] TURBULENTO | Gap Cuántico: 0.1818 | Load: 0.225
[OS:30365] TURBULENTO | Gap Cuántico: 0.2036 | Load: 0.229
[OS:30370] TURBULENTO | Gap Cuántico: 0.1964 | Load: 0.234
[OS:30375] TURBULENTO | Gap Cuántico: 0.1708 | Load: 0.229
[OS:30380] TURBULENTO | Gap Cuántico: 0.1700 | Load: 0.231
[OS:30385] TURBULENTO | Gap Cuántico: 0.1785 | Load: 0.232
[OS:30390] TURBULENTO | Gap Cuántico: 0.1891 | Load: 0.226
[OS:30395] TURBULENTO | Gap Cuántico: 0.2171 | Load: 0.229
[OS:30400] TURBULENTO | Gap Cuántico: 0.1957 | Load: 0.232
[OS:30405] TURBULENTO | Gap Cuántico: 0.1877 | Load: 0.230
[OS:30410] TURBULENTO | Gap Cuántico: 0.1758 | Load: 0.228
[OS:30415] TURBULENTO | Gap Cuántico: 0.1942 | Load: 0.237
[OS:30420] TURBULENTO | Gap Cuántico: 0.1823 | Load: 0.228
[OS:30425] TURBULENTO | Gap Cuántico: 0.2079 | Load: 0.229
[OS:30430] TURBULENTO | Gap Cuántico: 0.2244 | Load: 0.226
[OS:30435] TURBULENTO | Gap Cuántico: 0.1861 | Load: 0.229
[OS:30440] TURBULENTO | Gap Cuántico: 0.1916 | Load: 0.230
[OS:30445] TURBULENTO | Gap Cuántico: 0.2397 | Load: 0.233
[OS:30450] TURBULENTO | Gap Cuántico: 0.1794 | Load: 0.234
[OS:30455] TURBULENTO | Gap Cuántico: 0.2170 | Load: 0.232
[OS:30460] TURBULENTO | Gap Cuántico: 0.1896 | Load: 0.227
[OS:30465] TURBULENTO | Gap Cuántico: 0.2264 | Load: 0.231
[OS:30470] TURBULENTO | Gap Cuántico: 0.1894 | Load: 0.229
[OS:30475] TURBULENTO | Gap Cuántico: 0.2080 | Load: 0.225
[OS:30480] TURBULENTO | Gap Cuántico: 0.1955 | Load: 0.232
[OS:30485] TURBULENTO | Gap Cuántico: 0.2421 | Load: 0.244
[OS:30490] TURBULENTO | Gap Cuántico: 0.2134 | Load: 0.233
[OS:30495] TURBULENTO | Gap Cuántico: 0.1896 | Load: 0.229
[OS:30500] TURBULENTO | Gap Cuántico: 0.1942 | Load: 0.229
[OS:30505] TURBULENTO | Gap Cuántico: 0.2301 | Load: 0.241
[OS:30510] TURBULENTO | Gap Cuántico: 0.2208 | Load: 0.235
[OS:30515] TURBULENTO | Gap Cuántico: 0.1946 | Load: 0.235
[OS:30520] TURBULENTO | Gap Cuántico: 0.2090 | Load: 0.233
[OS:30525] TURBULENTO | Gap Cuántico: 0.1760 | Load: 0.231
[OS:30530] TURBULENTO | Gap Cuántico: 0.2280 | Load: 0.228
[OS:30535] TURBULENTO | Gap Cuántico: 0.1851 | Load: 0.234
[OS:30540] TURBULENTO | Gap Cuántico: 0.2065 | Load: 0.229
[OS:30545] TURBULENTO | Gap Cuántico: 0.2283 | Load: 0.238
[OS:30550] TURBULENTO | Gap Cuántico: 0.1893 | Load: 0.230
[OS:30555] TURBULENTO | Gap Cuántico: 0.1887 | Load: 0.232
[OS:30560] TURBULENTO | Gap Cuántico: 0.2280 | Load: 0.231
[OS:30565] TURBULENTO | Gap Cuántico: 0.1927 | Load: 0.228
[OS:30570] TURBULENTO | Gap Cuántico: 0.1876 | Load: 0.225
[OS:30575] TURBULENTO | Gap Cuántico: 0.2172 | Load: 0.234
[OS:30580] TURBULENTO | Gap Cuántico: 0.2126 | Load: 0.233
[OS:30585] TURBULENTO | Gap Cuántico: 0.2284 | Load: 0.226
[OS:30590] TURBULENTO | Gap Cuántico: 0.1841 | Load: 0.227
[OS:30595] TURBULENTO | Gap Cuántico: 0.2020 | Load: 0.233
[OS:30600] TURBULENTO | Gap Cuántico: 0.1873 | Load: 0.236
[OS:30605] TURBULENTO | Gap Cuántico: 0.1900 | Load: 0.231
[OS:30610] TURBULENTO | Gap Cuántico: 0.1745 | Load: 0.231
[OS:30615] TURBULENTO | Gap Cuántico: 0.1846 | Load: 0.232
[OS:30620] TURBULENTO | Gap Cuántico: 0.1894 | Load: 0.223
[OS:30625] TURBULENTO | Gap Cuántico: 0.1747 | Load: 0.225
[OS:30630] TURBULENTO | Gap Cuántico: 0.1942 | Load: 0.232
[OS:30635] TURBULENTO | Gap Cuántico: 0.1871 | Load: 0.232
[OS:30640] TURBULENTO | Gap Cuántico: 0.2259 | Load: 0.230
[OS:30645] TURBULENTO | Gap Cuántico: 0.2171 | Load: 0.231
[OS:30650] TURBULENTO | Gap Cuántico: 0.2377 | Load: 0.235
[OS:30655] TURBULENTO | Gap Cuántico: 0.2140 | Load: 0.232
[OS:30660] TURBULENTO | Gap Cuántico: 0.1809 | Load: 0.222
[OS:30665] TURBULENTO | Gap Cuántico: 0.2068 | Load: 0.232
[OS:30670] TURBULENTO | Gap Cuántico: 0.1752 | Load: 0.227
[OS:30675] TURBULENTO | Gap Cuántico: 0.2208 | Load: 0.227
[OS:30680] TURBULENTO | Gap Cuántico: 0.2396 | Load: 0.227
[OS:30685] TURBULENTO | Gap Cuántico: 0.2168 | Load: 0.235
[OS:30690] TURBULENTO | Gap Cuántico: 0.1998 | Load: 0.226
[OS:30695] TURBULENTO | Gap Cuántico: 0.2144 | Load: 0.226
[OS:30700] TURBULENTO | Gap Cuántico: 0.1951 | Load: 0.229
[OS:30705] TURBULENTO | Gap Cuántico: 0.1887 | Load: 0.230
[OS:30710] TURBULENTO | Gap Cuántico: 0.2198 | Load: 0.232
[OS:30715] TURBULENTO | Gap Cuántico: 0.1837 | Load: 0.233
[OS:30720] TURBULENTO | Gap Cuántico: 0.1767 | Load: 0.232
[OS:30725] TURBULENTO | Gap Cuántico: 0.2223 | Load: 0.232
[OS:30730] TURBULENTO | Gap Cuántico: 0.2108 | Load: 0.225
[OS:30735] TURBULENTO | Gap Cuántico: 0.2036 | Load: 0.235
[OS:30740] TURBULENTO | Gap Cuántico: 0.1964 | Load: 0.221
[OS:30745] TURBULENTO | Gap Cuántico: 0.2099 | Load: 0.219
[OS:30750] TURBULENTO | Gap Cuántico: 0.2166 | Load: 0.219
[OS:30755] TURBULENTO | Gap Cuántico: 0.1932 | Load: 0.229
[OS:30760] TURBULENTO | Gap Cuántico: 0.1849 | Load: 0.232
[OS:30765] TURBULENTO | Gap Cuántico: 0.1875 | Load: 0.227
[OS:30770] TURBULENTO | Gap Cuántico: 0.1987 | Load: 0.240
[OS:30775] TURBULENTO | Gap Cuántico: 0.1878 | Load: 0.244
[OS:30780] TURBULENTO | Gap Cuántico: 0.1911 | Load: 0.233
[OS:30785] TURBULENTO | Gap Cuántico: 0.2397 | Load: 0.229
[OS:30790] TURBULENTO | Gap Cuántico: 0.1893 | Load: 0.227
[OS:30795] TURBULENTO | Gap Cuántico: 0.2339 | Load: 0.233
[OS:30800] TURBULENTO | Gap Cuántico: 0.1767 | Load: 0.228
[OS:30805] TURBULENTO | Gap Cuántico: 0.2273 | Load: 0.237
[OS:30810] TURBULENTO | Gap Cuántico: 0.2168 | Load: 0.239
[OS:30815] TURBULENTO | Gap Cuántico: 0.1779 | Load: 0.236
[OS:30820] TURBULENTO | Gap Cuántico: 0.2147 | Load: 0.232
[OS:30825] TURBULENTO | Gap Cuántico: 0.1708 | Load: 0.226
[OS:30830] TURBULENTO | Gap Cuántico: 0.2128 | Load: 0.224
[OS:30835] TURBULENTO | Gap Cuántico: 0.2068 | Load: 0.224
[OS:30840] TURBULENTO | Gap Cuántico: 0.1896 | Load: 0.228
[OS:30845] TURBULENTO | Gap Cuántico: 0.2201 | Load: 0.223
[OS:30850] TURBULENTO | Gap Cuántico: 0.2403 | Load: 0.233
[OS:30855] TURBULENTO | Gap Cuántico: 0.1763 | Load: 0.236
[OS:30860] TURBULENTO | Gap Cuántico: 0.1801 | Load: 0.229
[OS:30865] TURBULENTO | Gap Cuántico: 0.1894 | Load: 0.235
[OS:30870] TURBULENTO | Gap Cuántico: 0.2171 | Load: 0.232
[OS:30875] TURBULENTO | Gap Cuántico: 0.1889 | Load: 0.228
[OS:30880] TURBULENTO | Gap Cuántico: 0.2165 | Load: 0.233
[OS:30885] TURBULENTO | Gap Cuántico: 0.2269 | Load: 0.240
[OS:30890] TURBULENTO | Gap Cuántico: 0.2065 | Load: 0.236
[OS:30895] TURBULENTO | Gap Cuántico: 0.1750 | Load: 0.233
[OS:30900] TURBULENTO | Gap Cuántico: 0.2159 | Load: 0.230
[OS:30905] TURBULENTO | Gap Cuántico: 0.2247 | Load: 0.222
[OS:30910] TURBULENTO | Gap Cuántico: 0.2156 | Load: 0.231
[OS:30915] TURBULENTO | Gap Cuántico: 0.1823 | Load: 0.233
[OS:30920] TURBULENTO | Gap Cuántico: 0.1779 | Load: 0.236
[OS:30925] TURBULENTO | Gap Cuántico: 0.1759 | Load: 0.229
[OS:30930] TURBULENTO | Gap Cuántico: 0.1753 | Load: 0.231
[OS:30935] TURBULENTO | Gap Cuántico: 0.1961 | Load: 0.239
[OS:30940] TURBULENTO | Gap Cuántico: 0.1957 | Load: 0.232
[OS:30945] TURBULENTO | Gap Cuántico: 0.2365 | Load: 0.234
[OS:30950] TURBULENTO | Gap Cuántico: 0.1893 | Load: 0.234
[OS:30955] TURBULENTO | Gap Cuántico: 0.1746 | Load: 0.221
[OS:30960] TURBULENTO | Gap Cuántico: 0.1866 | Load: 0.227
[OS:30965] TURBULENTO | Gap Cuántico: 0.2116 | Load: 0.227
[OS:30970] TURBULENTO | Gap Cuántico: 0.1866 | Load: 0.226
[OS:30975] TURBULENTO | Gap Cuántico: 0.2416 | Load: 0.222
[OS:30980] TURBULENTO | Gap Cuántico: 0.1724 | Load: 0.224
[OS:30985] TURBULENTO | Gap Cuántico: 0.1887 | Load: 0.222
[OS:30990] TURBULENTO | Gap Cuántico: 0.1951 | Load: 0.234
[OS:30995] TURBULENTO | Gap Cuántico: 0.1887 | Load: 0.225
[OS:31000] TURBULENTO | Gap Cuántico: 0.2373 | Load: 0.226
[OS:31005] TURBULENTO | Gap Cuántico: 0.2419 | Load: 0.229
[OS:31010] TURBULENTO | Gap Cuántico: 0.1881 | Load: 0.230
[OS:31015] TURBULENTO | Gap Cuántico: 0.2155 | Load: 0.229
[OS:31020] TURBULENTO | Gap Cuántico: 0.1978 | Load: 0.239
[OS:31025] TURBULENTO | Gap Cuántico: 0.2141 | Load: 0.227
[OS:31030] TURBULENTO | Gap Cuántico: 0.2079 | Load: 0.226
[OS:31035] TURBULENTO | Gap Cuántico: 0.2244 | Load: 0.231
[OS:31040] TURBULENTO | Gap Cuántico: 0.1779 | Load: 0.227
[OS:31045] TURBULENTO | Gap Cuántico: 0.2268 | Load: 0.234
[OS:31050] TURBULENTO | Gap Cuántico: 0.1757 | Load: 0.231
[OS:31055] TURBULENTO | Gap Cuántico: 0.2339 | Load: 0.235
[OS:31060] TURBULENTO | Gap Cuántico: 0.1875 | Load: 0.227
[OS:31065] TURBULENTO | Gap Cuántico: 0.1957 | Load: 0.224
[OS:31070] TURBULENTO | Gap Cuántico: 0.1894 | Load: 0.226
[OS:31075] TURBULENTO | Gap Cuántico: 0.2322 | Load: 0.229
[OS:31080] TURBULENTO | Gap Cuántico: 0.1823 | Load: 0.226
[OS:31085] TURBULENTO | Gap Cuántico: 0.1700 | Load: 0.223
[OS:31090] TURBULENTO | Gap Cuántico: 0.1875 | Load: 0.233
[OS:31095] TURBULENTO | Gap Cuántico: 0.2140 | Load: 0.226
[OS:31100] TURBULENTO | Gap Cuántico: 0.1887 | Load: 0.228
[OS:31105] TURBULENTO | Gap Cuántico: 0.2154 | Load: 0.231
[OS:31110] TURBULENTO | Gap Cuántico: 0.2018 | Load: 0.233
[OS:31115] TURBULENTO | Gap Cuántico: 0.2418 | Load: 0.243
[OS:31120] TURBULENTO | Gap Cuántico: 0.1946 | Load: 0.241
[OS:31125] TURBULENTO | Gap Cuántico: 0.1862 | Load: 0.236
[OS:31130] TURBULENTO | Gap Cuántico: 0.1836 | Load: 0.232
[OS:31135] TURBULENTO | Gap Cuántico: 0.2208 | Load: 0.234
[OS:31140] TURBULENTO | Gap Cuántico: 0.1908 | Load: 0.223
[OS:31145] TURBULENTO | Gap Cuántico: 0.1960 | Load: 0.226
[OS:31150] TURBULENTO | Gap Cuántico: 0.1825 | Load: 0.225
[OS:31155] TURBULENTO | Gap Cuántico: 0.1888 | Load: 0.233
[OS:31160] TURBULENTO | Gap Cuántico: 0.1851 | Load: 0.229
[OS:31165] TURBULENTO | Gap Cuántico: 0.1876 | Load: 0.234
[OS:31170] TURBULENTO | Gap Cuántico: 0.1764 | Load: 0.216
[OS:31175] TURBULENTO | Gap Cuántico: 0.2097 | Load: 0.233
[OS:31180] TURBULENTO | Gap Cuántico: 0.1850 | Load: 0.231
[OS:31185] TURBULENTO | Gap Cuántico: 0.2062 | Load: 0.234
[OS:31190] TURBULENTO | Gap Cuántico: 0.1918 | Load: 0.238
[OS:31195] TURBULENTO | Gap Cuántico: 0.2322 | Load: 0.239
[OS:31200] TURBULENTO | Gap Cuántico: 0.1875 | Load: 0.235
[OS:31205] TURBULENTO | Gap Cuántico: 0.1888 | Load: 0.232
[OS:31210] TURBULENTO | Gap Cuántico: 0.2104 | Load: 0.234
[OS:31215] TURBULENTO | Gap Cuántico: 0.2099 | Load: 0.231
[OS:31220] TURBULENTO | Gap Cuántico: 0.2365 | Load: 0.230
[OS:31225] TURBULENTO | Gap Cuántico: 0.2121 | Load: 0.226
[OS:31230] TURBULENTO | Gap Cuántico: 0.2171 | Load: 0.223
[OS:31235] TURBULENTO | Gap Cuántico: 0.1895 | Load: 0.221
[OS:31240] TURBULENTO | Gap Cuántico: 0.1948 | Load: 0.230
[OS:31245] TURBULENTO | Gap Cuántico: 0.1853 | Load: 0.229
[OS:31250] TURBULENTO | Gap Cuántico: 0.2077 | Load: 0.226
[OS:31255] TURBULENTO | Gap Cuántico: 0.1845 | Load: 0.231
[OS:31260] TURBULENTO | Gap Cuántico: 0.1992 | Load: 0.228
[OS:31265] TURBULENTO | Gap Cuántico: 0.1834 | Load: 0.221
[OS:31270] TURBULENTO | Gap Cuántico: 0.1926 | Load: 0.225
[OS:31275] TURBULENTO | Gap Cuántico: 0.2070 | Load: 0.219
[OS:31280] TURBULENTO | Gap Cuántico: 0.2163 | Load: 0.226
[OS:31285] TURBULENTO | Gap Cuántico: 0.2373 | Load: 0.225
[OS:31290] TURBULENTO | Gap Cuántico: 0.1848 | Load: 0.225
[OS:31295] TURBULENTO | Gap Cuántico: 0.1831 | Load: 0.228
[OS:31300] TURBULENTO | Gap Cuántico: 0.2124 | Load: 0.228
[OS:31305] TURBULENTO | Gap Cuántico: 0.1866 | Load: 0.225
[OS:31310] TURBULENTO | Gap Cuántico: 0.2392 | Load: 0.224
[OS:31315] TURBULENTO | Gap Cuántico: 0.1960 | Load: 0.237
[OS:31320] TURBULENTO | Gap Cuántico: 0.1869 | Load: 0.238
[OS:31325] TURBULENTO | Gap Cuántico: 0.2422 | Load: 0.230
[OS:31330] TURBULENTO | Gap Cuántico: 0.2149 | Load: 0.236
[OS:31335] TURBULENTO | Gap Cuántico: 0.1963 | Load: 0.230
[OS:31340] TURBULENTO | Gap Cuántico: 0.1866 | Load: 0.235
[OS:31345] TURBULENTO | Gap Cuántico: 0.1735 | Load: 0.237
[OS:31350] TURBULENTO | Gap Cuántico: 0.2155 | Load: 0.236
[OS:31355] TURBULENTO | Gap Cuántico: 0.2079 | Load: 0.238
[OS:31360] TURBULENTO | Gap Cuántico: 0.1750 | Load: 0.229
[OS:31365] TURBULENTO | Gap Cuántico: 0.1837 | Load: 0.224
[OS:31370] TURBULENTO | Gap Cuántico: 0.1962 | Load: 0.238
[OS:31375] TURBULENTO | Gap Cuántico: 0.2333 | Load: 0.236
[OS:31380] TURBULENTO | Gap Cuántico: 0.2120 | Load: 0.236
[OS:31385] TURBULENTO | Gap Cuántico: 0.1850 | Load: 0.232
[OS:31390] TURBULENTO | Gap Cuántico: 0.1853 | Load: 0.225
[OS:31395] TURBULENTO | Gap Cuántico: 0.2244 | Load: 0.237
[OS:31400] TURBULENTO | Gap Cuántico: 0.2416 | Load: 0.239
[OS:31405] TURBULENTO | Gap Cuántico: 0.2155 | Load: 0.233
[OS:31410] TURBULENTO | Gap Cuántico: 0.1853 | Load: 0.230
[OS:31415] TURBULENTO | Gap Cuántico: 0.2030 | Load: 0.233
[OS:31420] TURBULENTO | Gap Cuántico: 0.2328 | Load: 0.221
[OS:31425] TURBULENTO | Gap Cuántico: 0.1879 | Load: 0.221
[OS:31430] TURBULENTO | Gap Cuántico: 0.1952 | Load: 0.235
[OS:31435] TURBULENTO | Gap Cuántico: 0.2422 | Load: 0.233
[OS:31440] TURBULENTO | Gap Cuántico: 0.1856 | Load: 0.234
[OS:31445] TURBULENTO | Gap Cuántico: 0.2159 | Load: 0.227
[OS:31450] TURBULENTO | Gap Cuántico: 0.1774 | Load: 0.227
[OS:31455] TURBULENTO | Gap Cuántico: 0.1807 | Load: 0.223
[OS:31460] TURBULENTO | Gap Cuántico: 0.2283 | Load: 0.231
[OS:31465] TURBULENTO | Gap Cuántico: 0.1764 | Load: 0.226
[OS:31470] TURBULENTO | Gap Cuántico: 0.2423 | Load: 0.223
[OS:31475] TURBULENTO | Gap Cuántico: 0.2094 | Load: 0.232
[OS:31480] TURBULENTO | Gap Cuántico: 0.1889 | Load: 0.234
[OS:31485] TURBULENTO | Gap Cuántico: 0.1896 | Load: 0.235
[OS:31490] TURBULENTO | Gap Cuántico: 0.1953 | Load: 0.227
[OS:31495] TURBULENTO | Gap Cuántico: 0.2392 | Load: 0.225
[OS:31500] TURBULENTO | Gap Cuántico: 0.1892 | Load: 0.229
[OS:31505] TURBULENTO | Gap Cuántico: 0.2407 | Load: 0.238
[OS:31510] TURBULENTO | Gap Cuántico: 0.1927 | Load: 0.228
[OS:31515] TURBULENTO | Gap Cuántico: 0.2359 | Load: 0.233
[OS:31520] TURBULENTO | Gap Cuántico: 0.1885 | Load: 0.233
[OS:31525] TURBULENTO | Gap Cuántico: 0.1818 | Load: 0.232
[OS:31530] TURBULENTO | Gap Cuántico: 0.1857 | Load: 0.233
[OS:31535] TURBULENTO | Gap Cuántico: 0.2411 | Load: 0.231
[OS:31540] TURBULENTO | Gap Cuántico: 0.1860 | Load: 0.226
[OS:31545] TURBULENTO | Gap Cuántico: 0.1750 | Load: 0.227
[OS:31550] TURBULENTO | Gap Cuántico: 0.1895 | Load: 0.228
[OS:31555] TURBULENTO | Gap Cuántico: 0.1747 | Load: 0.230
[OS:31560] TURBULENTO | Gap Cuántico: 0.1767 | Load: 0.229
[OS:31565] TURBULENTO | Gap Cuántico: 0.2295 | Load: 0.237
[OS:31570] TURBULENTO | Gap Cuántico: 0.1758 | Load: 0.222
[OS:31575] TURBULENTO | Gap Cuántico: 0.2244 | Load: 0.237
[OS:31580] TURBULENTO | Gap Cuántico: 0.1761 | Load: 0.236
[OS:31585] TURBULENTO | Gap Cuántico: 0.2172 | Load: 0.239
[OS:31590] TURBULENTO | Gap Cuántico: 0.1890 | Load: 0.236
[OS:31595] TURBULENTO | Gap Cuántico: 0.1745 | Load: 0.229
[OS:31600] TURBULENTO | Gap Cuántico: 0.1932 | Load: 0.222
[OS:31605] TURBULENTO | Gap Cuántico: 0.1864 | Load: 0.219
[OS:31610] TURBULENTO | Gap Cuántico: 0.2419 | Load: 0.227
[OS:31615] TURBULENTO | Gap Cuántico: 0.1908 | Load: 0.227
[OS:31620] TURBULENTO | Gap Cuántico: 0.1739 | Load: 0.221
[OS:31625] TURBULENTO | Gap Cuántico: 0.1796 | Load: 0.225
[OS:31630] TURBULENTO | Gap Cuántico: 0.2221 | Load: 0.226
[OS:31635] TURBULENTO | Gap Cuántico: 0.1885 | Load: 0.226
[OS:31640] TURBULENTO | Gap Cuántico: 0.1866 | Load: 0.232
[OS:31645] TURBULENTO | Gap Cuántico: 0.2394 | Load: 0.220
[OS:31650] TURBULENTO | Gap Cuántico: 0.1941 | Load: 0.231
[OS:31655] TURBULENTO | Gap Cuántico: 0.2108 | Load: 0.233
[OS:31660] TURBULENTO | Gap Cuántico: 0.1890 | Load: 0.233
[OS:31665] TURBULENTO | Gap Cuántico: 0.2268 | Load: 0.228
[OS:31670] TURBULENTO | Gap Cuántico: 0.1821 | Load: 0.226
[OS:31675] TURBULENTO | Gap Cuántico: 0.2397 | Load: 0.236
[OS:31680] TURBULENTO | Gap Cuántico: 0.2179 | Load: 0.231
[OS:31685] TURBULENTO | Gap Cuántico: 0.1960 | Load: 0.228
[OS:31690] TURBULENTO | Gap Cuántico: 0.2361 | Load: 0.237
[OS:31695] TURBULENTO | Gap Cuántico: 0.1854 | Load: 0.237
[OS:31700] TURBULENTO | Gap Cuántico: 0.2316 | Load: 0.237
[OS:31705] TURBULENTO | Gap Cuántico: 0.1961 | Load: 0.240
[OS:31710] TURBULENTO | Gap Cuántico: 0.2386 | Load: 0.230
[OS:31715] TURBULENTO | Gap Cuántico: 0.2147 | Load: 0.229
[OS:31720] TURBULENTO | Gap Cuántico: 0.2172 | Load: 0.230
[OS:31725] TURBULENTO | Gap Cuántico: 0.1998 | Load: 0.233
[OS:31730] TURBULENTO | Gap Cuántico: 0.2214 | Load: 0.233
[OS:31735] TURBULENTO | Gap Cuántico: 0.2373 | Load: 0.244
[OS:31740] TURBULENTO | Gap Cuántico: 0.1785 | Load: 0.229
[OS:31745] TURBULENTO | Gap Cuántico: 0.2369 | Load: 0.228
[OS:31750] TURBULENTO | Gap Cuántico: 0.1894 | Load: 0.230
[OS:31755] TURBULENTO | Gap Cuántico: 0.1900 | Load: 0.228
[OS:31760] TURBULENTO | Gap Cuántico: 0.2127 | Load: 0.235
[OS:31765] TURBULENTO | Gap Cuántico: 0.2172 | Load: 0.229
[OS:31770] TURBULENTO | Gap Cuántico: 0.2155 | Load: 0.231
[OS:31775] TURBULENTO | Gap Cuántico: 0.1708 | Load: 0.227
[OS:31780] TURBULENTO | Gap Cuántico: 0.2020 | Load: 0.229
[OS:31785] TURBULENTO | Gap Cuántico: 0.2167 | Load: 0.228
[OS:31790] TURBULENTO | Gap Cuántico: 0.1796 | Load: 0.230
[OS:31795] TURBULENTO | Gap Cuántico: 0.2303 | Load: 0.227
[OS:31800] TURBULENTO | Gap Cuántico: 0.2269 | Load: 0.231
[OS:31805] TURBULENTO | Gap Cuántico: 0.1878 | Load: 0.227
[OS:31810] TURBULENTO | Gap Cuántico: 0.1942 | Load: 0.226
[OS:31815] TURBULENTO | Gap Cuántico: 0.1871 | Load: 0.227
[OS:31820] TURBULENTO | Gap Cuántico: 0.1729 | Load: 0.234
[OS:31825] TURBULENTO | Gap Cuántico: 0.2370 | Load: 0.237
[OS:31830] TURBULENTO | Gap Cuántico: 0.2169 | Load: 0.238
[OS:31835] TURBULENTO | Gap Cuántico: 0.1763 | Load: 0.223
[OS:31840] TURBULENTO | Gap Cuántico: 0.1823 | Load: 0.225
[OS:31845] TURBULENTO | Gap Cuántico: 0.1951 | Load: 0.229
[OS:31850] TURBULENTO | Gap Cuántico: 0.2108 | Load: 0.233
[OS:31855] TURBULENTO | Gap Cuántico: 0.1840 | Load: 0.231
[OS:31860] TURBULENTO | Gap Cuántico: 0.1992 | Load: 0.232
